x,W,c,g,p,q,Fs,Mb,Fs_nomoon,Mb_nomoon
126.681667,0.750000,1.000000,1.750000,2.659033,0.909033,-14.917110,176.246850,-13.705492,164.846059
126.730000,0.750000,1.000000,1.750000,2.658533,0.908533,-14.873185,175.526918,-13.664503,164.184617
126.778333,0.750000,1.000000,1.750000,2.658033,0.908033,-14.829285,174.809108,-13.623539,163.525156
126.826667,0.750000,1.000000,1.750000,2.657533,0.907533,-14.785409,174.093420,-13.582601,162.867675
126.875000,0.750000,1.000000,1.750000,2.657034,0.907034,-14.741557,173.379852,-13.541689,162.212171
126.923333,0.750000,1.000000,1.750000,2.656534,0.906534,-14.697729,172.668402,-13.500802,161.558644
126.971667,0.750000,1.000000,1.750000,2.656034,0.906034,-14.653925,171.959071,-13.459941,160.907093
127.020000,0.750000,1.000000,1.750000,2.655534,0.905534,-14.610146,171.251855,-13.419105,160.257516
127.068333,0.750000,1.000000,1.750000,2.655035,0.905035,-14.566390,170.546756,-13.378295,159.609912
127.116667,0.750000,1.000000,1.750000,2.654535,0.904535,-14.522659,169.843770,-13.337510,158.964280
127.165000,0.750000,1.000000,1.750000,2.654035,0.904035,-14.478952,169.142898,-13.296751,158.320619
127.213333,0.750000,1.000000,1.750000,2.653535,0.903535,-14.435269,168.444138,-13.256017,157.678927
127.261667,0.750000,1.000000,1.750000,2.653036,0.903036,-14.391610,167.747488,-13.215309,157.039203
127.310000,0.750000,1.000000,1.750000,2.652536,0.902536,-14.347976,167.052948,-13.174626,156.401447
127.358333,0.750000,1.000000,1.750000,2.652036,0.902036,-14.304365,166.360517,-13.133969,155.765655
127.406667,0.750000,1.000000,1.750000,2.651536,0.901536,-14.260779,165.670192,-13.093337,155.131829
127.455000,0.750000,1.000000,1.750000,2.651036,0.901036,-14.217217,164.981974,-13.052731,154.499966
127.503333,0.750000,1.000000,1.750000,2.650537,0.900537,-14.173679,164.295861,-13.012151,153.870064
127.551667,0.750000,1.000000,1.750000,2.650037,0.900037,-14.130165,163.611851,-12.971596,153.242124
127.600000,0.750000,1.000000,1.750000,2.649537,0.899537,-14.086675,162.929944,-12.931067,152.616143
127.648333,0.750000,1.000000,1.750000,2.649037,0.899037,-14.043209,162.250139,-12.890563,151.992120
127.696667,0.750000,1.000000,1.750000,2.648538,0.898538,-13.999768,161.572434,-12.850085,151.370054
127.745000,0.750000,1.000000,1.750000,2.648038,0.898038,-13.956351,160.896827,-12.809632,150.749945
127.793333,0.750000,1.000000,1.750000,2.647538,0.897538,-13.912958,160.223319,-12.769205,150.131789
127.841667,0.750000,1.000000,1.750000,2.647038,0.897038,-13.869589,159.551908,-12.728803,149.515587
127.890000,0.750000,1.000000,1.750000,2.646539,0.896539,-13.826244,158.882592,-12.688427,148.901338
127.938333,0.750000,1.000000,1.750000,2.646039,0.896039,-13.782923,158.215370,-12.648076,148.289039
127.986667,0.750000,1.000000,1.750000,2.645539,0.895539,-13.739627,157.550242,-12.607751,147.678690
128.035000,0.750000,1.000000,1.750000,2.645039,0.895039,-13.696355,156.887206,-12.567452,147.070289
128.083333,0.750000,1.000000,1.750000,2.644539,0.894539,-13.653106,156.226260,-12.527178,146.463835
128.131667,0.750000,1.000000,1.750000,2.644040,0.894040,-13.609882,155.567405,-12.486929,145.859328
128.180000,0.750000,1.000000,1.750000,2.643540,0.893540,-13.566683,154.910638,-12.446706,145.256765
128.228333,0.750000,1.000000,1.750000,2.643040,0.893040,-13.523507,154.255958,-12.406509,144.656146
128.276667,0.750000,1.000000,1.750000,2.642540,0.892540,-13.480355,153.603365,-12.366337,144.057469
128.325000,0.750000,1.000000,1.750000,2.642041,0.892041,-13.437228,152.952857,-12.326191,143.460733
128.373333,0.750000,1.000000,1.750000,2.641541,0.891541,-13.394125,152.304432,-12.286070,142.865936
128.421667,0.750000,1.000000,1.750000,2.641041,0.891041,-13.351046,151.658091,-12.245975,142.273078
128.470000,0.750000,1.000000,1.750000,2.640541,0.890541,-13.307991,151.013831,-12.205905,141.682158
128.518333,0.750000,1.000000,1.750000,2.640042,0.890042,-13.264960,150.371651,-12.165861,141.093174
128.566667,0.750000,1.000000,1.750000,2.639542,0.889542,-13.221953,149.731550,-12.125842,140.506124
128.615000,0.750000,1.000000,1.750000,2.639042,0.889042,-13.178971,149.093528,-12.085849,139.921008
128.663333,0.750000,1.000000,1.750000,2.638542,0.888542,-13.136013,148.457583,-12.045882,139.337825
128.711667,0.750000,1.000000,1.750000,2.638043,0.888043,-13.093079,147.823713,-12.005940,138.756573
128.760000,0.750000,1.000000,1.750000,2.637543,0.887543,-13.050169,147.191918,-11.966023,138.177250
128.808333,0.750000,1.000000,1.750000,2.637043,0.887043,-13.007283,146.562196,-11.926132,137.599856
128.856667,0.750000,1.000000,1.750000,2.636543,0.886543,-12.964421,145.934547,-11.886267,137.024390
128.905000,0.750000,1.000000,1.750000,2.636043,0.886043,-12.921584,145.308968,-11.846427,136.450850
128.953333,0.750000,1.000000,1.750000,2.635544,0.885544,-12.878770,144.685460,-11.806613,135.879235
129.001667,0.750000,1.000000,1.750000,2.635044,0.885044,-12.835981,144.064020,-11.766824,135.309543
129.050000,0.750000,1.000000,1.750000,2.634544,0.884544,-12.793216,143.444647,-11.727061,134.741774
129.098333,0.750000,1.000000,1.750000,2.634044,0.884044,-12.750475,142.827342,-11.687323,134.175927
129.146667,0.750000,1.000000,1.750000,2.633545,0.883545,-12.707758,142.212101,-11.647611,133.611999
129.195000,0.750000,1.000000,1.750000,2.633045,0.883045,-12.665066,141.598924,-11.607924,133.049991
129.243333,0.750000,1.000000,1.750000,2.632545,0.882545,-12.622397,140.987811,-11.568263,132.489899
129.291667,0.750000,1.000000,1.750000,2.632045,0.882045,-12.579753,140.378759,-11.528628,131.931724
129.340000,0.750000,1.000000,1.750000,2.631546,0.881546,-12.537133,139.771767,-11.489018,131.375465
129.388333,0.750000,1.000000,1.750000,2.631046,0.881046,-12.494537,139.166835,-11.449433,130.821119
129.436667,0.750000,1.000000,1.750000,2.630546,0.880546,-12.451965,138.563961,-11.409874,130.268686
129.485000,0.750000,1.000000,1.750000,2.630046,0.880046,-12.409418,137.963145,-11.370341,129.718164
129.533333,0.750000,1.000000,1.750000,2.629546,0.879546,-12.366894,137.364384,-11.330833,129.169552
129.581667,0.750000,1.000000,1.750000,2.629047,0.879047,-12.324395,136.767678,-11.291351,128.622849
129.630000,0.750000,1.000000,1.750000,2.628547,0.878547,-12.281920,136.173025,-11.251894,128.078054
129.678333,0.750000,1.000000,1.750000,2.628047,0.878047,-12.239469,135.580425,-11.212463,127.535165
129.726667,0.750000,1.000000,1.750000,2.627547,0.877547,-12.197042,134.989876,-11.173057,126.994182
129.775000,0.750000,1.000000,1.750000,2.627048,0.877048,-12.154639,134.401377,-11.133677,126.455103
129.823333,0.750000,1.000000,1.750000,2.626548,0.876548,-12.112260,133.814927,-11.094323,125.917926
129.871667,0.750000,1.000000,1.750000,2.626048,0.876048,-12.069906,133.230525,-11.054994,125.382651
129.920000,0.750000,1.000000,1.750000,2.625548,0.875548,-12.027576,132.648169,-11.015690,124.849276
129.968333,0.750000,1.000000,1.750000,2.625049,0.875049,-11.985270,132.067858,-10.976412,124.317800
130.016667,0.750000,1.000000,1.750000,2.624549,0.874549,-11.942988,131.489592,-10.937160,123.788222
130.065000,0.750000,1.000000,1.750000,2.624049,0.874049,-11.900730,130.913369,-10.897933,123.260541
130.113333,0.750000,1.000000,1.750000,2.623549,0.873549,-11.858496,130.339188,-10.858731,122.734755
130.161667,0.750000,1.000000,1.750000,2.623049,0.873049,-11.816287,129.767047,-10.819555,122.210863
130.210000,0.750000,1.000000,1.750000,2.622550,0.872550,-11.774102,129.196946,-10.780405,121.688864
130.258333,0.750000,1.000000,1.750000,2.622050,0.872050,-11.731940,128.628883,-10.741280,121.168756
130.306667,0.750000,1.000000,1.750000,2.621550,0.871550,-11.689803,128.062858,-10.702181,120.650539
130.355000,0.750000,1.000000,1.750000,2.621050,0.871050,-11.647691,127.498868,-10.663108,120.134212
130.403333,0.750000,1.000000,1.750000,2.620551,0.870551,-11.605602,126.936914,-10.624059,119.619772
130.451667,0.750000,1.000000,1.750000,2.620051,0.870051,-11.563537,126.376993,-10.585037,119.107219
130.500000,0.750000,1.000000,1.750000,2.619551,0.869551,-11.521497,125.819105,-10.546040,118.596551
130.548333,0.750000,1.000000,1.750000,2.619051,0.869051,-11.479481,125.263248,-10.507068,118.087767
130.596667,0.750000,1.000000,1.750000,2.618552,0.868552,-11.437489,124.709421,-10.468122,117.580867
130.645000,0.750000,1.000000,1.750000,2.618052,0.868052,-11.395521,124.157623,-10.429202,117.075848
130.693333,0.750000,1.000000,1.750000,2.617552,0.867552,-11.353577,123.607853,-10.390307,116.572710
130.741667,0.750000,1.000000,1.750000,2.617052,0.867052,-11.311657,123.060110,-10.351438,116.071451
130.790000,0.750000,1.000000,1.750000,2.616553,0.866553,-11.269762,122.514392,-10.312594,115.572071
130.838333,0.750000,1.000000,1.750000,2.616053,0.866053,-11.227891,121.970699,-10.273776,115.074567
130.886667,0.750000,1.000000,1.750000,2.615553,0.865553,-11.186043,121.429029,-10.234983,114.578938
130.935000,0.750000,1.000000,1.750000,2.615053,0.865053,-11.144221,120.889381,-10.196216,114.085184
130.983333,0.750000,1.000000,1.750000,2.614553,0.864553,-11.102422,120.351754,-10.157474,113.593304
131.031667,0.750000,1.000000,1.750000,2.614054,0.864054,-11.060647,119.816146,-10.118758,113.103295
131.080000,0.750000,1.000000,1.750000,2.613554,0.863554,-11.018896,119.282557,-10.080067,112.615156
131.128333,0.750000,1.000000,1.750000,2.613054,0.863054,-10.977170,118.750986,-10.041402,112.128887
131.176667,0.750000,1.000000,1.750000,2.612554,0.862554,-10.935468,118.221430,-10.002763,111.644487
131.225000,0.750000,1.000000,1.750000,2.612055,0.862055,-10.893790,117.693890,-9.964149,111.161953
131.273333,0.750000,1.000000,1.750000,2.611555,0.861555,-10.852136,117.168363,-9.925560,110.681285
131.321667,0.750000,1.000000,1.750000,2.611055,0.861055,-10.810506,116.644850,-9.886997,110.202482
131.370000,0.750000,1.000000,1.750000,2.610555,0.860555,-10.768901,116.123347,-9.848460,109.725541
131.418333,0.750000,1.000000,1.750000,2.610056,0.860056,-10.727319,115.603855,-9.809948,109.250463
131.466667,0.750000,1.000000,1.750000,2.609556,0.859556,-10.685762,115.086373,-9.771462,108.777246
131.515000,0.750000,1.000000,1.750000,2.609056,0.859056,-10.644229,114.570898,-9.733001,108.305888
131.563333,0.750000,1.000000,1.750000,2.608556,0.858556,-10.602720,114.057430,-9.694566,107.836388
131.611667,0.750000,1.000000,1.750000,2.608056,0.858056,-10.561235,113.545968,-9.656156,107.368746
131.660000,0.750000,1.000000,1.750000,2.607557,0.857557,-10.519774,113.036510,-9.617772,106.902959
131.708333,0.750000,1.000000,1.750000,2.607057,0.857057,-10.478338,112.529055,-9.579414,106.439027
131.756667,0.750000,1.000000,1.750000,2.606557,0.856557,-10.436926,112.023603,-9.541081,105.976949
131.805000,0.750000,1.000000,1.750000,2.606057,0.856057,-10.395537,111.520152,-9.502773,105.516722
131.853333,0.750000,1.000000,1.750000,2.605558,0.855558,-10.354173,111.018701,-9.464491,105.058347
131.901667,0.750000,1.000000,1.750000,2.605058,0.855058,-10.312833,110.519248,-9.426235,104.601821
131.950000,0.750000,1.000000,1.750000,2.604558,0.854558,-10.271518,110.021793,-9.388004,104.147144
131.998333,0.750000,1.000000,1.750000,2.604058,0.854058,-10.230226,109.526334,-9.349798,103.694313
132.046667,0.750000,1.000000,1.750000,2.603559,0.853559,-10.188959,109.032870,-9.311619,103.243329
132.095000,0.750000,1.000000,1.750000,2.603059,0.853059,-10.147716,108.541401,-9.273464,102.794190
132.143333,0.750000,1.000000,1.750000,2.602559,0.852559,-10.106496,108.051924,-9.235336,102.346894
132.191667,0.750000,1.000000,1.750000,2.602059,0.852059,-10.065302,107.564439,-9.197232,101.901440
132.240000,0.750000,1.000000,1.750000,2.601559,0.851559,-10.024131,107.078944,-9.159155,101.457827
132.288333,0.750000,1.000000,1.750000,2.601060,0.851060,-9.982984,106.595439,-9.121103,101.016054
132.336667,0.750000,1.000000,1.750000,2.600560,0.850560,-9.941862,106.113922,-9.083076,100.576120
132.385000,0.750000,1.000000,1.750000,2.600060,0.850060,-9.900763,105.634392,-9.045075,100.138023
132.433333,0.750000,1.000000,1.750000,2.599560,0.849560,-9.859689,105.156848,-9.007099,99.701762
132.481667,0.750000,1.000000,1.750000,2.599061,0.849061,-9.818639,104.681288,-8.969149,99.267336
132.530000,0.750000,1.000000,1.750000,2.598561,0.848561,-9.777613,104.207712,-8.931225,98.834744
132.578333,0.750000,1.000000,1.750000,2.598061,0.848061,-9.736612,103.736118,-8.893326,98.403984
132.626667,0.750000,1.000000,1.750000,2.597561,0.847561,-9.695634,103.266505,-8.855453,97.975055
132.675000,0.750000,1.000000,1.750000,2.597062,0.847062,-9.654681,102.798873,-8.817605,97.547956
132.723333,0.750000,1.000000,1.750000,2.596562,0.846562,-9.613751,102.333219,-8.779783,97.122686
132.771667,0.750000,1.000000,1.750000,2.596062,0.846062,-9.572846,101.869543,-8.741986,96.699243
132.820000,0.750000,1.000000,1.750000,2.595562,0.845562,-9.531965,101.407843,-8.704215,96.277627
132.868333,0.750000,1.000000,1.750000,2.595063,0.845063,-9.491109,100.948119,-8.666469,95.857835
132.916667,0.750000,1.000000,1.750000,2.594563,0.844563,-9.450276,100.490369,-8.628749,95.439867
132.965000,0.750000,1.000000,1.750000,2.594063,0.844063,-9.409468,100.034592,-8.591054,95.023722
133.013333,0.750000,1.000000,1.750000,2.593563,0.843563,-9.368683,99.580786,-8.553385,94.609398
133.061667,0.750000,1.000000,1.750000,2.593063,0.843063,-9.327923,99.128952,-8.515742,94.196894
133.110000,0.750000,1.000000,1.750000,2.592564,0.842564,-9.287187,98.679087,-8.478124,93.786209
133.158333,0.750000,1.000000,1.750000,2.592064,0.842064,-9.246475,98.231190,-8.440532,93.377341
133.206667,0.750000,1.000000,1.750000,2.591564,0.841564,-9.205788,97.785260,-8.402965,92.970290
133.255000,0.750000,1.000000,1.750000,2.591064,0.841064,-9.165124,97.341296,-8.365423,92.565054
133.303333,0.750000,1.000000,1.750000,2.590565,0.840565,-9.124485,96.899298,-8.327908,92.161632
133.351667,0.750000,1.000000,1.750000,2.590065,0.840065,-9.083870,96.459262,-8.290417,91.760023
133.400000,0.750000,1.000000,1.750000,2.589565,0.839565,-9.043278,96.021190,-8.252953,91.360225
133.448333,0.750000,1.000000,1.750000,2.589065,0.839065,-9.002712,95.585078,-8.215513,90.962237
133.496667,0.750000,1.000000,1.750000,2.588566,0.838566,-8.962169,95.150927,-8.178100,90.566058
133.545000,0.750000,1.000000,1.750000,2.588066,0.838066,-8.921650,94.718735,-8.140712,90.171686
133.593333,0.750000,1.000000,1.750000,2.587566,0.837566,-8.881156,94.288500,-8.103349,89.779122
133.641667,0.750000,1.000000,1.750000,2.587066,0.837066,-8.840686,93.860222,-8.066012,89.388362
133.690000,0.750000,1.000000,1.750000,2.586566,0.836566,-8.800239,93.433900,-8.028701,88.999406
133.738333,0.750000,1.000000,1.750000,2.586067,0.836067,-8.759817,93.009532,-7.991415,88.612254
133.786667,0.750000,1.000000,1.750000,2.585567,0.835567,-8.719420,92.587117,-7.954154,88.226902
133.835000,0.750000,1.000000,1.750000,2.585067,0.835067,-8.679046,92.166654,-7.916919,87.843351
133.883333,0.750000,1.000000,1.750000,2.584567,0.834567,-8.638696,91.748142,-7.879710,87.461600
133.931667,0.750000,1.000000,1.750000,2.584068,0.834068,-8.598371,91.331579,-7.842526,87.081646
133.980000,0.750000,1.000000,1.750000,2.583568,0.833568,-8.558070,90.916965,-7.805368,86.703488
134.028333,0.750000,1.000000,1.750000,2.583068,0.833068,-8.517793,90.504299,-7.768235,86.327126
134.076667,0.750000,1.000000,1.750000,2.582568,0.832568,-8.477540,90.093578,-7.731128,85.952558
134.125000,0.750000,1.000000,1.750000,2.582069,0.832069,-8.437311,89.684803,-7.694046,85.579783
134.173333,0.750000,1.000000,1.750000,2.581569,0.831569,-8.397107,89.277971,-7.656990,85.208800
134.221667,0.750000,1.000000,1.750000,2.581069,0.831069,-8.356926,88.873082,-7.619960,84.839607
134.270000,0.750000,1.000000,1.750000,2.580569,0.830569,-8.316770,88.470134,-7.582955,84.472203
134.318333,0.750000,1.000000,1.750000,2.580069,0.830069,-8.276638,88.069127,-7.545975,84.106587
134.366667,0.750000,1.000000,1.750000,2.579570,0.829570,-8.236530,87.670059,-7.509021,83.742758
134.415000,0.750000,1.000000,1.750000,2.579070,0.829070,-8.196446,87.272928,-7.472093,83.380714
134.463333,0.750000,1.000000,1.750000,2.578570,0.828570,-8.156387,86.877735,-7.435190,83.020455
134.511667,0.750000,1.000000,1.750000,2.578070,0.828070,-8.116351,86.484477,-7.398313,82.661979
134.560000,0.750000,1.000000,1.750000,2.577571,0.827571,-8.076340,86.093154,-7.361461,82.305284
134.608333,0.750000,1.000000,1.750000,2.577071,0.827071,-8.036353,85.703764,-7.324634,81.950370
134.656667,0.750000,1.000000,1.750000,2.576571,0.826571,-7.996390,85.316306,-7.287834,81.597236
134.705000,0.750000,1.000000,1.750000,2.576071,0.826071,-7.956451,84.930779,-7.251059,81.245879
134.753333,0.750000,1.000000,1.750000,2.575572,0.825572,-7.916536,84.547181,-7.214309,80.896299
134.801667,0.750000,1.000000,1.750000,2.575072,0.825072,-7.876645,84.165513,-7.177585,80.548495
134.850000,0.750000,1.000000,1.750000,2.574572,0.824572,-7.836779,83.785772,-7.140886,80.202466
134.898333,0.750000,1.000000,1.750000,2.574072,0.824072,-7.796937,83.407957,-7.104213,79.858209
134.946667,0.750000,1.000000,1.750000,2.573573,0.823573,-7.757119,83.032067,-7.067566,79.515724
134.995000,0.750000,1.000000,1.750000,2.573073,0.823073,-7.717325,82.658102,-7.030944,79.175010
135.043333,0.750000,1.000000,1.750000,2.572573,0.822573,-7.677555,82.286059,-6.994347,78.836066
135.091667,0.750000,1.000000,1.750000,2.572073,0.822073,-7.637809,81.915937,-6.957777,78.498890
135.140000,0.750000,1.000000,1.750000,2.571573,0.821573,-7.598088,81.547737,-6.921231,78.163480
135.188333,0.750000,1.000000,1.750000,2.571074,0.821074,-7.558391,81.181455,-6.884711,77.829837
135.236667,0.750000,1.000000,1.750000,2.570574,0.820574,-7.518718,80.817091,-6.848217,77.497957
135.285000,0.750000,1.000000,1.750000,2.570074,0.820074,-7.479069,80.454645,-6.811748,77.167842
135.333333,0.750000,1.000000,1.750000,2.569574,0.819574,-7.439444,80.094114,-6.775305,76.839488
135.381667,0.750000,1.000000,1.750000,2.569075,0.819075,-7.399843,79.735498,-6.738888,76.512895
135.430000,0.750000,1.000000,1.750000,2.568575,0.818575,-7.360266,79.378796,-6.702496,76.188061
135.478333,0.750000,1.000000,1.750000,2.568075,0.818075,-7.320714,79.024005,-6.666129,75.864986
135.526667,0.750000,1.000000,1.750000,2.567575,0.817575,-7.281186,78.671126,-6.629788,75.543668
135.575000,0.750000,1.000000,1.750000,2.567076,0.817076,-7.241682,78.320157,-6.593473,75.224106
135.623333,0.750000,1.000000,1.750000,2.566576,0.816576,-7.202202,77.971096,-6.557183,74.906299
